Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Total_Sale
SALE004740,2023-06-26,STORE003,PROD00447,CUST01927,3,6575.73,0,19727.19
SALE004741,2023-06-11,STORE040,PROD00266,CUST01228,3,6007.67,10,16220.71
SALE004742,2022-06-07,STORE036,PROD00326,CUST00345,3,2073.56,5,5909.65
SALE004743,2023-02-25,STORE041,PROD00242,CUST01734,1,7519.06,15,6391.2
SALE004744,2022-05-07,STORE032,PROD00005,CUST01161,1,6638.56,10,5974.7
SALE004745,2023-05-15,STORE039,PROD00466,CUST02499,3,5657.47,20,13577.93
SALE004746,2022-01-08,STORE028,PROD00008,CUST00718,1,6836.93,15,5811.39
SALE004747,2022-06-09,STORE007,PROD00169,CUST01838,2,2069.46,15,3518.08
SALE004748,2024-02-27,STORE029,PROD00069,CUST00929,3,1876.61,15,4785.36
SALE004749,2023-11-04,STORE014,PROD00178,CUST00098,2,7858.48,10,14145.26
SALE004750,2022-09-14,STORE041,PROD00042,CUST01401,4,1617.91,0,6471.64
SALE004751,2022-08-20,STORE014,PROD00407,CUST01409,2,479.28,5,910.63
SALE004752,2023-04-27,STORE005,PROD00107,CUST02393,4,2665.86,15,9063.92
SALE004753,2023-02-09,STORE048,PROD00201,CUST00860,3,7283.22,10,19664.69
SALE004754,2023-01-19,STORE021,PROD00093,CUST00471,4,3281.41,15,11156.79
SALE004755,2022-11-03,STORE049,PROD00243,CUST02512,4,1064.21,10,3831.16
SALE004756,2023-01-09,STORE031,PROD00471,CUST01175,2,6130.65,20,9809.04
SALE004757,2023-03-15,STORE006,PROD00492,CUST00517,2,5999.33,15,10198.86
SALE004758,2022-07-06,STORE027,PROD00436,CUST01683,2,2314.1,20,3702.56
SALE004759,2023-07-04,STORE002,PROD00090,CUST00230,3,5564.55,20,13354.92
SALE004760,2024-04-11,STORE017,PROD00167,CUST02592,3,2982.78,5,8500.92
SALE004761,2022-10-03,STORE011,PROD00273,CUST00599,2,4159.49,20,6655.18
SALE004762,2022-04-22,STORE024,PROD00483,CUST00424,3,1039.13,15,2649.78
SALE004763,2023-03-26,STORE005,PROD00446,CUST02265,3,7172.49,15,18289.85
SALE004764,2023-11-04,STORE016,PROD00206,CUST00386,4,1404.15,0,5616.6
SALE004765,2024-05-09,STORE049,PROD00060,CUST02973,4,2946.19,5,11195.52
SALE004766,2023-03-26,STORE016,PROD00259,CUST00732,2,6160.13,20,9856.21
SALE004767,2022-06-15,STORE028,PROD00094,CUST02414,3,3840.24,5,10944.68
SALE004768,2022-05-24,STORE005,PROD00050,CUST02402,4,7526.92,5,28602.3
SALE004769,2022-12-29,STORE026,PROD00033,CUST01491,1,186.32,15,158.37
SALE004770,2024-02-05,STORE021,PROD00321,CUST02679,3,763.4,10,2061.18
SALE004771,2023-03-21,STORE002,PROD00131,CUST01905,1,5349.62,15,4547.18
SALE004772,2022-01-06,STORE016,PROD00005,CUST02106,2,335.3,10,603.54
SALE004773,2023-01-03,STORE016,PROD00363,CUST01454,3,1763.09,0,5289.27
SALE004774,2024-06-10,STORE049,PROD00280,CUST02253,2,7983.02,20,12772.83
SALE004775,2023-12-28,STORE006,PROD00139,CUST02513,2,2446.77,5,4648.86
SALE004776,2022-07-23,STORE023,PROD00494,CUST00023,2,781.47,0,1562.94
SALE004777,2022-04-24,STORE011,PROD00483,CUST00147,2,3247.77,0,6495.54
SALE004778,2022-07-14,STORE027,PROD00372,CUST02797,2,6496.0,10,11692.8
SALE004779,2022-10-19,STORE016,PROD00256,CUST00306,3,3782.88,20,9078.91
SALE004780,2022-02-11,STORE018,PROD00239,CUST01727,1,2420.54,20,1936.43
SALE004781,2022-05-17,STORE022,PROD00132,CUST01853,3,4352.67,0,13058.01
SALE004782,2023-02-09,STORE043,PROD00079,CUST02297,3,1932.95,0,5798.85
SALE004783,2023-03-08,STORE042,PROD00211,CUST00065,3,5239.13,0,15717.39
SALE004784,2024-02-01,STORE032,PROD00058,CUST01801,4,5480.4,20,17537.28
SALE004785,2022-12-06,STORE047,PROD00177,CUST00838,4,7057.38,0,28229.52
SALE004786,2022-02-02,STORE040,PROD00323,CUST02489,3,2276.99,5,6489.42
SALE004787,2022-06-14,STORE009,PROD00400,CUST01387,1,1935.0,20,1548.0
SALE004788,2023-11-14,STORE038,PROD00159,CUST01641,3,1917.62,5,5465.22
SALE004789,2022-07-23,STORE026,PROD00239,CUST02595,2,1185.92,5,2253.25
SALE004790,2023-05-06,STORE047,PROD00059,CUST00599,4,2851.81,5,10836.88
SALE004791,2023-11-13,STORE038,PROD00410,CUST00919,4,5440.08,10,19584.29
SALE004792,2022-09-30,STORE018,PROD00087,CUST02216,3,1245.31,10,3362.34
SALE004793,2022-05-02,STORE046,PROD00035,CUST00394,3,1838.59,20,4412.62
SALE004794,2023-03-08,STORE023,PROD00393,CUST00682,1,5770.42,20,4616.34
SALE004795,2023-05-16,STORE016,PROD00373,CUST01922,1,7977.71,5,7578.82
SALE004796,2023-07-18,STORE005,PROD00192,CUST02795,2,7801.54,15,13262.62
SALE004797,2023-05-23,STORE042,PROD00480,CUST02031,3,2943.64,20,7064.74
SALE004798,2024-03-30,STORE043,PROD00064,CUST02220,3,1416.58,20,3399.79
SALE004799,2023-11-30,STORE036,PROD00241,CUST01088,3,600.09,20,1440.22
SALE004800,2024-01-02,STORE007,PROD00191,CUST00206,4,1778.71,20,5691.87
SALE004801,2022-05-11,STORE014,PROD00232,CUST00456,2,2379.25,10,4282.65
SALE004802,2022-11-29,STORE046,PROD00322,CUST01631,1,3064.67,0,3064.67
SALE004803,2024-02-09,STORE029,PROD00098,CUST02291,4,6520.75,15,22170.55
SALE004804,2024-02-22,STORE035,PROD00123,CUST02059,4,788.7,0,3154.8
SALE004805,2024-03-10,STORE002,PROD00461,CUST02851,4,7393.83,10,26617.79
SALE004806,2023-02-14,STORE016,PROD00363,CUST02523,4,625.44,5,2376.67
SALE004807,2023-05-29,STORE038,PROD00094,CUST01982,2,321.83,0,643.66
SALE004808,2024-01-14,STORE032,PROD00016,CUST00590,3,6916.8,0,20750.4
SALE004809,2024-01-30,STORE031,PROD00012,CUST02810,1,6425.08,10,5782.57
SALE004810,2024-05-13,STORE027,PROD00215,CUST01830,1,2426.58,0,2426.58
SALE004811,2024-04-25,STORE008,PROD00048,CUST01268,4,4942.88,10,17794.37
SALE004812,2023-02-03,STORE001,PROD00057,CUST02202,4,181.86,0,727.44
SALE004813,2022-05-15,STORE038,PROD00443,CUST01458,2,2368.62,20,3789.79
SALE004814,2022-04-23,STORE012,PROD00330,CUST01559,4,2316.49,10,8339.36
SALE004815,2022-04-21,STORE035,PROD00346,CUST00328,1,5710.2,20,4568.16
SALE004816,2024-03-22,STORE012,PROD00313,CUST00903,1,3734.78,15,3174.56
SALE004817,2022-01-22,STORE028,PROD00403,CUST01591,3,6730.65,15,17163.16
SALE004818,2022-05-10,STORE015,PROD00114,CUST01574,3,2827.54,20,6786.1
SALE004819,2022-06-09,STORE038,PROD00222,CUST00657,1,3837.58,0,3837.58
SALE004820,2022-12-19,STORE025,PROD00283,CUST01686,1,1526.71,5,1450.37
SALE004821,2023-05-28,STORE020,PROD00312,CUST00721,2,4711.66,0,9423.32
SALE004822,2022-01-14,STORE047,PROD00176,CUST02300,2,5987.07,10,10776.73
SALE004823,2024-02-25,STORE010,PROD00478,CUST01811,1,6328.43,5,6012.01
SALE004824,2023-12-02,STORE019,PROD00079,CUST00776,4,7924.01,0,31696.04
SALE004825,2022-08-31,STORE011,PROD00314,CUST01208,3,915.33,15,2334.09
SALE004826,2022-02-23,STORE030,PROD00355,CUST01154,1,7017.7,0,7017.7
SALE004827,2023-11-26,STORE042,PROD00341,CUST02208,4,5618.57,20,17979.42
SALE004828,2024-04-29,STORE026,PROD00408,CUST01911,1,4389.01,20,3511.21
SALE004829,2022-12-17,STORE000,PROD00240,CUST01607,3,6199.63,0,18598.89
SALE004830,2023-03-16,STORE045,PROD00398,CUST00537,3,2852.44,10,7701.59
SALE004831,2023-09-04,STORE031,PROD00145,CUST00359,2,4009.93,10,7217.87
SALE004832,2024-01-26,STORE018,PROD00414,CUST02315,2,6624.74,0,13249.48
SALE004833,2022-01-09,STORE042,PROD00398,CUST02770,2,5453.84,10,9816.91
SALE004834,2023-03-21,STORE043,PROD00276,CUST02143,2,1418.82,10,2553.88
SALE004835,2023-05-07,STORE007,PROD00005,CUST00540,3,5889.89,5,16786.19
SALE004836,2022-10-24,STORE019,PROD00086,CUST00307,4,5792.73,20,18536.74
SALE004837,2022-10-16,STORE027,PROD00442,CUST00340,4,1673.11,20,5353.95
SALE004838,2023-05-13,STORE016,PROD00367,CUST02769,4,2019.18,20,6461.38
SALE004839,2022-03-26,STORE048,PROD00099,CUST00616,1,860.78,5,817.74
SALE004840,2024-02-19,STORE017,PROD00118,CUST00409,2,4252.51,20,6804.02
SALE004841,2023-03-16,STORE000,PROD00325,CUST02020,2,2996.8,15,5094.56
SALE004842,2022-09-11,STORE010,PROD00430,CUST02068,3,6630.01,5,18895.53
SALE004843,2023-09-25,STORE027,PROD00183,CUST01376,3,7319.85,10,19763.6
SALE004844,2022-06-06,STORE044,PROD00081,CUST02413,1,2049.85,20,1639.88
SALE004845,2024-01-17,STORE007,PROD00122,CUST02933,1,5151.48,10,4636.33
SALE004846,2023-06-08,STORE012,PROD00163,CUST00042,4,6908.87,15,23490.16
SALE004847,2022-07-11,STORE022,PROD00442,CUST02728,3,4429.89,15,11296.22
SALE004848,2022-09-13,STORE012,PROD00264,CUST02868,2,6281.06,10,11305.91
SALE004849,2022-10-15,STORE018,PROD00322,CUST00407,4,4803.52,20,15371.26
SALE004850,2024-02-25,STORE009,PROD00129,CUST00547,2,7466.3,15,12692.71
SALE004851,2022-04-28,STORE020,PROD00348,CUST01657,4,4838.62,5,18386.76
SALE004852,2024-06-03,STORE022,PROD00191,CUST02719,2,5884.8,10,10592.64
SALE004853,2022-09-27,STORE021,PROD00305,CUST00044,1,7821.3,10,7039.17
SALE004854,2023-12-19,STORE024,PROD00221,CUST00601,4,6179.83,0,24719.32
SALE004855,2022-09-11,STORE005,PROD00120,CUST01304,2,6744.1,15,11464.97
SALE004856,2023-11-14,STORE035,PROD00410,CUST00893,2,4602.75,15,7824.68
SALE004857,2024-04-20,STORE012,PROD00285,CUST00646,3,5834.18,10,15752.29
SALE004858,2023-03-16,STORE009,PROD00109,CUST01101,4,2308.86,15,7850.12
SALE004859,2022-07-23,STORE027,PROD00496,CUST02261,2,7297.18,5,13864.64
SALE004860,2023-05-01,STORE046,PROD00340,CUST01185,3,801.37,15,2043.49
SALE004861,2023-12-25,STORE009,PROD00335,CUST00065,2,6231.35,5,11839.56
SALE004862,2024-03-12,STORE005,PROD00264,CUST01434,4,6179.28,15,21009.55
SALE004863,2024-04-09,STORE013,PROD00157,CUST02397,1,7902.21,15,6716.88
SALE004864,2022-04-16,STORE034,PROD00200,CUST02415,4,2456.05,15,8350.57
SALE004865,2023-12-19,STORE016,PROD00031,CUST00488,4,602.56,20,1928.19
SALE004866,2024-01-18,STORE007,PROD00230,CUST01045,2,6991.39,10,12584.5
SALE004867,2023-05-30,STORE044,PROD00147,CUST02040,2,1998.23,10,3596.81
SALE004868,2023-09-18,STORE023,PROD00298,CUST00113,4,1622.35,5,6164.93
SALE004869,2022-07-05,STORE022,PROD00497,CUST02430,3,2543.18,20,6103.63
SALE004870,2022-07-13,STORE004,PROD00036,CUST00611,3,2730.93,10,7373.51
SALE004871,2024-05-25,STORE000,PROD00201,CUST01627,3,655.62,10,1770.17
SALE004872,2023-08-29,STORE036,PROD00382,CUST01533,2,2877.18,5,5466.64
SALE004873,2023-10-07,STORE042,PROD00496,CUST00227,2,7883.24,15,13401.51
SALE004874,2023-10-12,STORE022,PROD00312,CUST01547,4,7212.9,15,24523.86
SALE004875,2022-06-02,STORE017,PROD00267,CUST01133,1,5420.15,5,5149.14
SALE004876,2022-08-23,STORE008,PROD00435,CUST02217,2,3500.39,20,5600.62
SALE004877,2022-05-04,STORE040,PROD00063,CUST00608,4,5943.94,10,21398.18
SALE004878,2022-05-16,STORE023,PROD00162,CUST00819,4,6729.47,10,24226.09
SALE004879,2023-02-15,STORE049,PROD00167,CUST02761,1,3382.21,15,2874.88
SALE004880,2022-02-09,STORE009,PROD00165,CUST02019,3,5043.54,15,12861.03
SALE004881,2022-10-08,STORE030,PROD00223,CUST02480,4,5604.7,20,17935.04
SALE004882,2022-07-16,STORE021,PROD00052,CUST01538,4,6958.93,0,27835.72
SALE004883,2022-05-30,STORE000,PROD00099,CUST00387,4,6724.24,10,24207.26
SALE004884,2023-03-13,STORE023,PROD00405,CUST02830,3,4086.04,0,12258.12
SALE004885,2022-01-19,STORE025,PROD00311,CUST00905,3,1104.72,5,3148.45
SALE004886,2023-09-24,STORE034,PROD00219,CUST01524,1,5330.12,0,5330.12
SALE004887,2022-07-24,STORE032,PROD00385,CUST02015,2,5343.02,0,10686.04
SALE004888,2022-04-04,STORE040,PROD00357,CUST02118,3,2497.34,0,7492.02
SALE004889,2024-06-04,STORE003,PROD00026,CUST00739,2,5414.41,15,9204.5
SALE004890,2022-02-22,STORE032,PROD00406,CUST01671,2,1659.09,20,2654.54
SALE004891,2023-01-25,STORE017,PROD00343,CUST00350,3,440.63,15,1123.61
SALE004892,2023-02-22,STORE041,PROD00159,CUST02837,4,3106.35,15,10561.59
SALE004893,2023-06-22,STORE033,PROD00241,CUST02290,1,855.01,15,726.76
SALE004894,2022-11-10,STORE011,PROD00330,CUST00795,2,6240.8,10,11233.44
SALE004895,2023-12-18,STORE044,PROD00165,CUST00658,4,5248.95,15,17846.43
SALE004896,2023-10-11,STORE000,PROD00466,CUST02366,3,5396.25,20,12951.0
SALE004897,2022-08-25,STORE028,PROD00391,CUST01172,2,3271.83,15,5562.11
SALE004898,2022-08-16,STORE010,PROD00059,CUST00335,2,6488.49,5,12328.13
SALE004899,2022-12-11,STORE030,PROD00437,CUST00304,2,5167.06,15,8784.0
SALE004900,2023-03-13,STORE004,PROD00324,CUST00373,4,466.33,10,1678.79
SALE004901,2023-05-06,STORE009,PROD00003,CUST02927,4,6676.14,20,21363.65
SALE004902,2022-03-04,STORE025,PROD00148,CUST01684,4,3600.15,20,11520.48
SALE004903,2023-06-07,STORE012,PROD00094,CUST02166,2,3047.68,10,5485.82
SALE004904,2023-03-14,STORE013,PROD00137,CUST01731,2,616.42,10,1109.56
SALE004905,2023-10-22,STORE019,PROD00405,CUST01568,1,595.07,20,476.06
SALE004906,2022-02-22,STORE002,PROD00070,CUST02620,1,322.27,0,322.27
SALE004907,2022-11-08,STORE044,PROD00164,CUST02506,4,7065.83,0,28263.32
SALE004908,2022-04-23,STORE042,PROD00492,CUST02151,4,1443.71,15,4908.61
SALE004909,2022-10-03,STORE011,PROD00284,CUST02975,3,5135.5,10,13865.85
SALE004910,2023-01-08,STORE042,PROD00133,CUST02479,4,2231.09,10,8031.92
SALE004911,2022-10-15,STORE039,PROD00201,CUST00106,1,4778.22,15,4061.49
SALE004912,2022-12-26,STORE013,PROD00191,CUST02315,1,4646.89,15,3949.86
SALE004913,2023-12-30,STORE031,PROD00265,CUST01264,1,4735.63,15,4025.29
SALE004914,2023-03-05,STORE033,PROD00484,CUST02455,2,4400.1,5,8360.19
SALE004915,2022-09-10,STORE006,PROD00303,CUST01424,2,7577.13,5,14396.55
SALE004916,2022-11-24,STORE046,PROD00297,CUST02881,4,2795.53,5,10623.01
SALE004917,2022-02-18,STORE015,PROD00107,CUST00312,3,1749.72,15,4461.79
SALE004918,2022-07-06,STORE009,PROD00102,CUST01769,3,1266.27,0,3798.81
SALE004919,2022-02-11,STORE026,PROD00125,CUST02088,3,706.23,10,1906.82
SALE004920,2022-01-01,STORE030,PROD00405,CUST02998,2,3209.16,0,6418.32
SALE004921,2022-02-23,STORE010,PROD00409,CUST00209,1,7146.39,0,7146.39
SALE004922,2023-11-08,STORE028,PROD00173,CUST01225,1,5482.66,10,4934.39
SALE004923,2024-02-02,STORE015,PROD00244,CUST00091,2,2047.6,15,3480.92
SALE004924,2022-11-26,STORE015,PROD00047,CUST01408,3,7622.52,15,19437.43
SALE004925,2022-08-06,STORE009,PROD00229,CUST00160,3,2147.26,5,6119.69
SALE004926,2022-10-20,STORE026,PROD00473,CUST02884,4,5222.54,20,16712.13
SALE004927,2023-04-29,STORE008,PROD00221,CUST02511,4,6663.59,15,22656.21
SALE004928,2022-10-14,STORE028,PROD00280,CUST00687,3,7250.09,0,21750.27
SALE004929,2023-09-14,STORE028,PROD00400,CUST02902,2,2925.92,0,5851.84
SALE004930,2022-04-14,STORE046,PROD00364,CUST00655,3,3411.78,15,8700.04
SALE004931,2023-03-18,STORE027,PROD00184,CUST02006,4,2471.39,20,7908.45
SALE004932,2022-07-09,STORE028,PROD00098,CUST01849,3,6170.83,0,18512.49
SALE004933,2022-09-16,STORE018,PROD00259,CUST00690,2,7638.74,15,12985.86
SALE004934,2023-05-19,STORE027,PROD00421,CUST02189,1,4729.99,5,4493.49
SALE004935,2023-01-08,STORE039,PROD00449,CUST01604,2,6302.53,20,10084.05
SALE004936,2022-12-09,STORE021,PROD00447,CUST01784,2,5816.19,5,11050.76
SALE004937,2022-11-08,STORE032,PROD00138,CUST01022,4,7847.91,15,26682.89
SALE004938,2022-04-25,STORE032,PROD00302,CUST01170,2,5580.15,20,8928.24
SALE004939,2022-04-10,STORE007,PROD00315,CUST01444,2,1642.75,0,3285.5
SALE004940,2023-11-17,STORE037,PROD00406,CUST02617,4,5523.47,0,22093.88
SALE004941,2022-01-14,STORE040,PROD00138,CUST00942,4,5593.98,20,17900.74
SALE004942,2023-12-01,STORE018,PROD00011,CUST00128,1,5692.0,0,5692.0
SALE004943,2023-07-20,STORE048,PROD00267,CUST00037,3,6022.16,10,16259.83
SALE004944,2024-02-28,STORE024,PROD00376,CUST01124,2,4745.44,5,9016.34
SALE004945,2024-06-01,STORE034,PROD00441,CUST02019,4,7023.95,5,26691.01
SALE004946,2022-05-14,STORE028,PROD00138,CUST00187,1,7476.95,20,5981.56
SALE004947,2022-12-06,STORE040,PROD00379,CUST00900,3,5533.92,20,13281.41
SALE004948,2023-01-05,STORE045,PROD00231,CUST00503,4,2103.75,15,7152.75
SALE004949,2024-01-30,STORE029,PROD00237,CUST02925,3,2653.04,10,7163.21
SALE004950,2024-04-09,STORE048,PROD00497,CUST02336,3,949.04,0,2847.12
SALE004951,2023-01-06,STORE018,PROD00075,CUST01156,2,5732.61,20,9172.18
SALE004952,2024-01-31,STORE037,PROD00240,CUST02838,2,708.87,10,1275.97
SALE004953,2024-03-08,STORE043,PROD00314,CUST00435,4,5808.48,20,18587.14
SALE004954,2023-08-27,STORE009,PROD00480,CUST01558,3,388.98,10,1050.25
SALE004955,2023-06-26,STORE036,PROD00231,CUST01237,4,167.0,0,668.0
SALE004956,2023-09-12,STORE018,PROD00078,CUST02966,4,5173.66,20,16555.71
SALE004957,2023-01-16,STORE017,PROD00261,CUST02952,3,2420.5,10,6535.35
SALE004958,2022-09-01,STORE038,PROD00012,CUST01114,4,3178.92,5,12079.9
SALE004959,2023-10-28,STORE039,PROD00317,CUST01064,3,3733.38,0,11200.14
SALE004960,2022-10-10,STORE012,PROD00446,CUST00799,3,3680.76,0,11042.28
SALE004961,2022-08-04,STORE004,PROD00071,CUST00931,3,6122.42,20,14693.81
SALE004962,2023-08-22,STORE012,PROD00254,CUST01338,3,2558.13,10,6906.95
SALE004963,2023-01-29,STORE026,PROD00499,CUST02250,1,7202.05,10,6481.84
SALE004964,2022-03-31,STORE031,PROD00234,CUST01222,3,4679.94,15,11933.85
SALE004965,2022-04-19,STORE022,PROD00381,CUST00762,2,766.17,10,1379.11
SALE004966,2022-05-14,STORE040,PROD00495,CUST01232,2,5101.03,0,10202.06
SALE004967,2023-10-07,STORE031,PROD00037,CUST01764,2,362.08,20,579.33
SALE004968,2024-01-31,STORE010,PROD00152,CUST01802,3,3404.28,15,8680.91
SALE004969,2023-09-09,STORE046,PROD00000,CUST00237,2,1622.65,0,3245.3
SALE004970,2022-05-04,STORE048,PROD00012,CUST02253,1,7402.74,15,6292.33
SALE004971,2022-02-12,STORE025,PROD00485,CUST01127,4,415.16,10,1494.58
SALE004972,2023-08-24,STORE026,PROD00439,CUST02884,3,4185.9,20,10046.16
SALE004973,2023-11-02,STORE032,PROD00350,CUST01283,2,7992.28,0,15984.56
SALE004974,2024-04-17,STORE016,PROD00145,CUST00048,1,6753.88,10,6078.49
SALE004975,2022-07-15,STORE045,PROD00406,CUST01125,4,666.09,15,2264.71
SALE004976,2022-07-17,STORE038,PROD00192,CUST00969,1,2398.51,10,2158.66
SALE004977,2023-12-23,STORE000,PROD00472,CUST01999,2,4512.61,20,7220.18
SALE004978,2023-04-02,STORE043,PROD00131,CUST00810,1,2394.16,5,2274.45
SALE004979,2022-04-12,STORE021,PROD00026,CUST01978,4,1212.27,0,4849.08
SALE004980,2022-03-18,STORE014,PROD00270,CUST00283,2,2954.99,10,5318.98
SALE004981,2023-07-14,STORE025,PROD00254,CUST02694,4,7410.92,5,28161.5
SALE004982,2023-09-26,STORE041,PROD00307,CUST00517,1,4908.15,20,3926.52
SALE004983,2022-12-18,STORE027,PROD00277,CUST01342,3,4931.55,0,14794.65
SALE004984,2022-11-05,STORE028,PROD00051,CUST01624,3,3308.41,5,9428.97
SALE004985,2024-01-13,STORE041,PROD00488,CUST02358,3,5144.59,20,12347.02
SALE004986,2023-05-01,STORE032,PROD00242,CUST02964,3,2774.24,0,8322.72
SALE004987,2024-02-19,STORE013,PROD00120,CUST02233,4,4963.69,5,18862.02
SALE004988,2022-07-26,STORE048,PROD00221,CUST00344,3,6241.32,15,15915.37
SALE004989,2023-07-01,STORE011,PROD00056,CUST00403,4,7671.11,15,26081.77
SALE004990,2024-01-09,STORE002,PROD00260,CUST00044,2,5144.9,5,9775.31
SALE004991,2022-06-07,STORE012,PROD00498,CUST02896,3,5773.07,20,13855.37
SALE004992,2022-02-14,STORE004,PROD00268,CUST01031,4,6602.47,15,22448.4
SALE004993,2022-05-11,STORE025,PROD00172,CUST01923,3,7400.55,15,18871.4
SALE004994,2022-07-16,STORE007,PROD00230,CUST02622,3,750.95,0,2252.85
SALE004995,2023-03-05,STORE045,PROD00382,CUST01186,3,659.62,10,1780.97
SALE004996,2023-07-18,STORE045,PROD00175,CUST02204,4,2207.34,5,8387.89
SALE004997,2023-12-30,STORE049,PROD00076,CUST01386,1,776.94,0,776.94
SALE004998,2022-09-16,STORE013,PROD00138,CUST00971,3,887.37,20,2129.69
SALE004999,2024-06-17,STORE006,PROD00453,CUST00436,3,5682.94,5,16196.38
SALE005000,2024-02-17,STORE030,PROD00186,CUST02090,2,3557.67,20,5692.27
SALE005001,2024-05-23,STORE028,PROD00082,CUST00524,1,7638.8,0,7638.8
SALE005002,2024-05-16,STORE038,PROD00466,CUST01235,4,3819.89,0,15279.56
SALE005003,2023-07-28,STORE000,PROD00058,CUST02850,2,1189.96,15,2022.93
SALE005004,2022-12-22,STORE021,PROD00199,CUST01701,3,3051.44,10,8238.89
SALE005005,2023-01-10,STORE015,PROD00149,CUST02863,2,615.53,10,1107.95
SALE005006,2023-04-05,STORE019,PROD00460,CUST01933,2,3477.83,5,6607.88
SALE005007,2023-10-07,STORE002,PROD00084,CUST00247,3,3520.67,15,8977.71
SALE005008,2024-01-05,STORE013,PROD00332,CUST00417,1,5357.23,10,4821.51
SALE005009,2022-05-01,STORE035,PROD00017,CUST01872,1,1207.37,10,1086.63
SALE005010,2023-03-23,STORE043,PROD00354,CUST02060,2,1755.47,20,2808.75
SALE005011,2022-03-11,STORE034,PROD00497,CUST02297,3,5377.64,0,16132.92
SALE005012,2023-05-10,STORE014,PROD00495,CUST00406,4,5263.53,10,18948.71
SALE005013,2023-03-06,STORE012,PROD00047,CUST00948,2,4631.61,15,7873.74
SALE005014,2023-06-21,STORE012,PROD00056,CUST01464,4,4854.95,10,17477.82
SALE005015,2023-05-31,STORE006,PROD00376,CUST02569,2,541.23,0,1082.46
SALE005016,2024-03-20,STORE041,PROD00264,CUST01081,2,327.56,0,655.12
SALE005017,2022-01-23,STORE020,PROD00025,CUST00890,3,5687.82,20,13650.77
SALE005018,2022-06-20,STORE042,PROD00268,CUST00556,3,1591.02,15,4057.1
SALE005019,2023-09-06,STORE046,PROD00086,CUST00325,4,5272.56,20,16872.19
SALE005020,2022-10-08,STORE006,PROD00396,CUST02187,4,3447.18,10,12409.85
SALE005021,2023-12-15,STORE032,PROD00351,CUST00301,1,5637.1,5,5355.24
SALE005022,2022-05-13,STORE001,PROD00425,CUST00542,3,5887.47,15,15013.05
SALE005023,2022-10-24,STORE006,PROD00335,CUST01722,2,3620.39,0,7240.78
SALE005024,2022-02-16,STORE025,PROD00309,CUST01190,2,2304.13,20,3686.61
SALE005025,2023-08-03,STORE025,PROD00166,CUST00459,1,3354.3,0,3354.3
SALE005026,2022-03-04,STORE017,PROD00129,CUST01422,3,1169.11,5,3331.96
SALE005027,2024-03-24,STORE034,PROD00322,CUST00176,2,4987.85,0,9975.7
SALE005028,2023-12-12,STORE000,PROD00287,CUST01866,1,5336.29,10,4802.66
SALE005029,2022-07-14,STORE010,PROD00481,CUST02509,1,2722.74,15,2314.33
SALE005030,2024-01-29,STORE015,PROD00332,CUST01345,2,1805.67,20,2889.07
SALE005031,2024-04-14,STORE027,PROD00163,CUST01673,2,5237.41,15,8903.6
SALE005032,2023-02-12,STORE008,PROD00068,CUST02005,4,2070.64,5,7868.43
SALE005033,2023-05-22,STORE034,PROD00042,CUST01477,3,7422.03,20,17812.87
SALE005034,2023-12-03,STORE003,PROD00374,CUST02597,4,986.64,0,3946.56
SALE005035,2023-06-30,STORE007,PROD00482,CUST02601,1,5234.39,15,4449.23
SALE005036,2024-06-10,STORE038,PROD00468,CUST01899,2,3825.02,0,7650.04
SALE005037,2023-06-10,STORE014,PROD00041,CUST01751,4,5851.83,15,19896.22
SALE005038,2022-03-18,STORE032,PROD00333,CUST02328,1,2714.96,0,2714.96
SALE005039,2022-06-19,STORE033,PROD00070,CUST00285,3,3809.91,10,10286.76
SALE005040,2023-03-25,STORE044,PROD00057,CUST02820,2,929.21,10,1672.58
SALE005041,2024-02-08,STORE047,PROD00492,CUST00733,4,4512.92,5,17149.1
SALE005042,2023-06-06,STORE039,PROD00412,CUST00189,3,1864.01,5,5312.43
SALE005043,2023-01-29,STORE041,PROD00355,CUST00428,4,1949.08,10,7016.69
SALE005044,2023-07-30,STORE023,PROD00186,CUST00921,1,3426.48,5,3255.16
SALE005045,2024-03-09,STORE012,PROD00295,CUST01349,3,3819.19,20,9166.06
SALE005046,2023-02-04,STORE004,PROD00454,CUST02082,4,5830.46,10,20989.66
SALE005047,2023-02-15,STORE007,PROD00159,CUST00883,3,6304.56,0,18913.68
SALE005048,2023-09-14,STORE022,PROD00402,CUST01186,1,5462.37,20,4369.9
SALE005049,2022-10-06,STORE017,PROD00216,CUST00658,3,6403.16,0,19209.48
SALE005050,2022-07-31,STORE049,PROD00125,CUST00587,4,3794.18,15,12900.21
